pid,year,obs,population,population_density,pre_season_rate,last_post_rate,last_high_rate,sus_pct,mean_temp_grid,total_rain_grid,Jan_temp_grid,Feb_temp_grid,Mar_temp_grid,Jan_rain_grid,Feb_rain_grid,Mar_rain_grid,max_humid_ncdc,min_humid_ncdc,Jan_humid_ncdc,Feb_humid_ncdc,Mar_humid_ncdc,max_temp_ncdc,min_temp_ncdc,Jan_temp_ncdc,Feb_temp_ncdc,Mar_temp_ncdc
TH41,2009,266,425223,67.1228097868982,1.15416665704861,2.30833331409722,41.0883329909306,23.6294067919664,22.370004272461,131.466080518672,22.6749969482422,24.5100036621094,26.6650024414063,1.21316656493582,31.2331030368804,89.5630077123643,94.1066225165563,42.6145695364238,95.5645161290323,93.2678571428571,87.7483870967742,29.6900662251656,16.1013245033113,27.8483870967742,32.7464285714286,33.5645161290323
TH41,2010,485,417381,65.8849250197317,0.940682888743083,4.70341444371542,57.8519976576996,-33.7491360347307,23.7119964599609,96.8682256792673,22.5099884033203,24.7599884033203,28.6,2.00783181982115,12.4119204282761,53.2116750478745,91.1112582781457,38.8655629139073,93.7096774193548,89.8142857142857,83.0096774193548,31.253642384106,17.2006622516556,29.8161290322581,33.3214285714286,34.4709677419355
TH41,2011,64,409683,64.669771112865,0.958356992771592,2.39589248192898,113.804892891627,-106.357445438982,22.3650024414063,244.959844341501,22.1800018310547,22.9250122070313,25.5000091552735,4.12685148976743,87.9067282676696,121.949033737183,92.7317880794702,45.8245033112583,91.9096774193548,91.0785714285714,88.041935483871,29.4774834437086,17.5443708609272,28.0709677419355,31.8357142857143,29.7967741935484
TH41,2012,43,402127,63.4770323599053,0,0.24409116316762,15.3777432795601,-58.4831848915511,23.2429992675782,157.286182023585,22.8749938964844,25.0100036621094,27.1249938964844,2.95984058082104,30.7837579250334,109.691831827164,92.9302631578947,43.7473684210526,95.6741935483871,90.2,86.0645161290323,30.575,17.4098684210526,29.4967741935484,32.6862068965517,34.1
TH41,2013,236,394710,62.3062352012628,1.98942125248989,2.23809890905112,8.45504032308201,45.9933969901531,23.9750030517578,114.814116001129,23.8000122070313,24.8850036621094,28.3749938964844,10.5531163215637,22.8234496116638,45.1357117593287,94.1092715231788,47.3788079470199,94.3354838709677,93.4071428571429,91.1870967741935,31.0145695364238,19.0403973509934,29.2387096774194,31.8178571428571,33.7677419354839
TH41,2014,24,387430,61.1570639305446,0,0.760051683514479,59.0306807529579,NA,22.3490020751953,136.091248665471,21.85,25.4899993896485,27.7950073242188,1.4317634915933,12.4902725219726,86.6099247932434,93.446357615894,42.682119205298,96.5903225806452,91.3321428571429,86.9258064516129,29.6470198675497,16.9251655629139,27.2903225806452,31.5464285714286,35.1548387096774
TH42,2000,330,1028401,1024.30378486056,4.45733439516944,3.96207501792839,37.2435051685269,145.566878536497,27.3480026245118,315.747568145394,27.2999969482422,29.0150009155274,29.1650100708008,36.7223559617997,37.7166374921798,224.600672721863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2001,1879,1089333,1084.99302788845,33.547225255518,12.6409834296155,19.4476668147931,175.545899595631,28.6175018310547,225.480092450976,28.3249984741211,28.2625061035156,30.9099975585938,8.14050775766371,140.80756187439,52.9952894449234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2002,812,1153874,1149.27689243028,35.4345273667464,18.818855207728,153.672017647496,13.2834139552847,28.2985000610352,161.050730749965,28.2999969482422,29.1400009155274,30.4100051879883,20.3770315647125,50.0150933265687,80.3950896263124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2003,876,1222239,1217.36952191235,35.0124883652808,11.093065620683,59.2785694105249,-26.4648339412774,28.4795013427735,219.640869104303,28.2275024414063,28.7499938964844,30.5199981689453,30.7186495661736,99.1093711853028,51.8159705400468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
